,WellPrediction,WellOriginal,WellAbs
1078,27.678836822509766,27.5,0.17883682250976562
1079,27.77178192138672,27.59,0.1817819213867189
1080,27.767528533935547,27.81,0.042471466064451846
1081,28.012365341186523,26.95,1.0623653411865241
1082,27.29965591430664,27.72,0.42034408569335824
1083,27.936134338378906,27.53,0.4061343383789051
1084,27.371248245239258,26.95,0.4212482452392585
1085,27.36932945251465,27.56,0.19067054748535028
1086,27.876848220825195,27.72,0.15684822082519645
1087,27.872920989990234,27.8,0.07292098999023366
1088,28.17047882080078,27.89,0.2804788208007807
1089,28.480871200561523,28.050000000000004,0.4308712005615192
1090,27.789064407348633,28.3,0.5109355926513679
1091,28.6278076171875,28.3,0.3278076171874993
1092,28.587112426757812,28.18,0.4071124267578128
1093,27.13263702392578,28.06,0.9273629760742175
1094,29.802339553833008,28.190000000000005,1.612339553833003
1095,29.769214630126953,28.24,1.5292146301269547
1096,28.436662673950195,28.3,0.1366626739501946
1097,28.572975158691406,27.99,0.5829751586914078
1098,28.19753646850586,28.38,0.18246353149413963
1099,28.850358963012695,28.38,0.4703589630126963
1100,28.444252014160156,28.09,0.3542520141601564
1101,28.41712188720703,28.14,0.2771218872070307
1102,28.491971969604492,28.09,0.40197196960449233
1103,28.397340774536133,28.04,0.35734077453613367
1104,28.16143035888672,27.95,0.21143035888671946
1105,27.997201919555664,27.95,0.04720191955566477
1106,28.24827003479004,28.09,0.1582700347900392
1107,28.412813186645508,28.1,0.3128131866455064
1108,28.480297088623047,28.050000000000004,0.4302970886230426
1109,28.465469360351562,28.08,0.3854693603515642
1110,28.51786994934082,28.03,0.4878699493408192
1111,28.34435272216797,27.86,0.4843527221679693
1112,28.251012802124023,27.89,0.36101280212402287
1113,28.15802574157715,27.21,0.9480257415771476
1114,27.758941650390625,28.09,0.33105834960937486
1115,28.5142822265625,28.050000000000004,0.46428222656249574
1116,28.43207359313965,28.1,0.332073593139647
1117,28.44599151611328,28.15,0.29599151611328267
1118,28.590423583984375,28.190000000000005,0.40042358398437017
1119,28.466421127319336,28.1,0.3664211273193345
1120,28.3304500579834,27.12,1.2104500579833974
1121,27.672151565551758,28.02,0.34784843444824176
1122,28.254108428955078,27.97,0.28410842895507926
1123,28.087472915649414,27.89,0.1974729156494135
1124,28.13922691345215,28.39,0.25077308654785213
1125,28.782081604003906,28.65,0.13208160400390767
1126,28.66254425048828,28.55,0.11254425048828054
1127,28.670869827270508,28.52,0.15086982727050824
1128,28.75575828552246,28.56,0.19575828552246222
1129,28.865001678466797,28.74,0.12500167846679844
1130,28.896743774414062,28.7,0.1967437744140632
1131,27.439910888671875,28.7,1.2600891113281243
1132,30.269468307495117,28.58,1.689468307495119
1133,30.054214477539062,27.63,2.4242144775390635
